"","X1","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.GoodForMeal","attributes.BusinessParking","attributes.Caters","attributes.NoiseLevel","attributes.RestaurantsTableService","attributes.RestaurantsTakeOut","attributes.RestaurantsPriceRange2","attributes.OutdoorSeating","attributes.BikeParking","attributes.Ambience","attributes.HasTV","attributes.WiFi","attributes.Alcohol","attributes.RestaurantsAttire","attributes.RestaurantsGoodForGroups","attributes.RestaurantsDelivery","attributes.BusinessAcceptsCreditCards","attributes.BusinessAcceptsBitcoin","attributes.ByAppointmentOnly","attributes.AcceptsInsurance","attributes.Music","attributes.GoodForDancing","attributes.CoatCheck","attributes.HappyHour","attributes.BestNights","attributes.WheelchairAccessible","attributes.DogsAllowed","attributes.BYOBCorkage","attributes.DriveThru","attributes.Smoking","attributes.AgesAllowed","attributes.HairSpecializesIn","attributes.Corkage","attributes.BYOB","attributes.DietaryRestrictions","attributes.Open24Hours","attributes.RestaurantsCounterService","categories","hours.Monday","hours.Tuesday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday"
"195",105529,"sApZGFIvZEiBZRSgzcNWlQ","San Francesco Foods","965 Coxwell Avenue","East York","ON","M4C 3G4",43.69614,-79.32884,4,8,0,"True",FALSE,NA,NA,NA,NA,NA,"True","1","False",NA,"{'romantic': False","'intimate': False","'classy': False","'upscale': False","'touristy': False","'trendy': False","'casual': False}","False",NA,NA,"u'casual'","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pizza, Italian, Restaurants, Sandwiches",NA
"196",102742.1,"vJOwJQF4sDqBbecUK4cVRg","Kinneret Kosher Pizza Restaurant","1869 Taylor Rd","Cleveland","OH","44112",41.53787,-81.57054,4,3,1,"True",FALSE,NA,NA,"True",NA,NA,NA,"1","False",NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pizza, Restaurants",NA,NA,NA,NA,NA,NA,NA
"197",103205,"UgdzJ6e-dr1aVtnjIdbzQw","Mocha Joe's Coffee House","3707 Darrow Rd","Stow","OH","44224",41.16545,-81.4393,4,20,0,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}",NA,"u'quiet'",NA,"True","1","True","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}","False","u'free'","u'none'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",137613,"5mIuPainZKXcl95hZWwsEw","Coco Loco","346 Boulevard Curé-Labelle","Ste-Rose","QC","H7L 4T7",45.59438,-73.78709,4.5,20,1,"True",TRUE,NA,"{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","'average'",NA,"True","2","True","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}","False","u'free'","'none'","'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",177705,"SwqfutGGgIWefhsHZ_abYw","Silver Nugget Steak House","2140 Las Vegas Blvd N","North Las Vegas","NV","89030",36.19878,-115.12385,3.5,3,0,"True",NA,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,"u'average'",NA,"True","2","False",NA,"{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': False}","False",NA,"u'full_bar'","'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",48411,"SuugmVDsQ8YhfdOJYSuSmw","Outback Steakhouse","3411 Las Vegas Blvd S","Las Vegas","NV","89109",36.12067,-115.17168,3.5,191,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","False","u'average'",NA,"True","2","False","False","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","True","u'no'","'full_bar'","'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",108210.1,"oGnUASBpfhXLlJcdyv_2ig","Flame Urban Chicken Grill","10330 Saint Clair Ave","Cleveland","OH","44108",41.53739,-81.61671,4.5,12,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'average'","False","True","1","False","True","{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}","True","u'free'","u'none'","'casual'","True","True","True","False",NA,NA,NA,NA,NA,NA,NA,"True",NA,NA
"202",68132.1,"LhbnPmr6aZG9xGZJ3dCiug","Dales Deli","627 E 200th St","Euclid","OH","44119",41.58888,-81.54002,3.5,16,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': True","'validated': False","'lot': True","'valet': False}",NA,"u'quiet'","False","True","1","True","False","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}","False","'no'","'none'","'casual'","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",133492.1,"4Seo-FWzhRLgxFcwWiYlMA","Firehouse Subs","27045 Lorain Rd","North Olmsted","OH","44070",41.41658,-81.92152,4,3,1,NA,FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,NA,NA,NA,NA,"{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",153613.1,"EKI1r0iUMLu6dtsZ3xEa3g","Penn Station East Coast Subs","36050 Detroit Rd","Avon","OH","44011",41.46029,-82.02224,3.5,7,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,"True","1","True",NA,"{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}","True",NA,"'none'","'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",113942,"DMmr0Lrs11OO5WS7PKCPNQ","Masters Pub Spirits & Fine Food","707 6 St SW","Calgary","AB","T2P 1X7",51.04643,-114.0765,2.5,3,1,"False",NA,NA,NA,"False",NA,NA,NA,NA,NA,"True","{'touristy': False","'hipster': False","'romantic': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}",NA,NA,NA,"'casual'","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapas Bars, Restaurants"
"206",170597,"93m3gkNGPFKfLFT4OL4nqw","Taqueria Burrito Bar","2 Bloor Street W","North York","ON","M4Y 2B5",43.67036,-79.38705,2.5,13,0,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,"u'average'",NA,"True","1","False",NA,"{'romantic': False","'intimate': False","'classy': False","'upscale': False","'touristy': False","'trendy': False","'hipster': False","'casual': True}","False","u'no'","u'none'","u'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",11238.1,"4ZLMhp67ZeS1qMnHH4EJ1g","Spiros Pizza","88 Avenue Ashgrove","Pointe-Claire","QC","H9R 3N4",45.44816,-73.80346,1.5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pizza, Restaurants",NA,NA,NA,NA,NA,NA,NA
"208",184084.1,"r3c9mDNIWYJvIwWuPlRnwg","Katsuten","2-3220 28 Street SW","Calgary","AB","T3E 2J6",51.026,-114.12774,4.5,37,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","False","u'average'","True","True","2","False","False","{'touristy': False","'hipster': False","'romantic': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': True}","False","u'no'","u'beer_and_wine'","'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False",NA,NA
"209",81975.1,"ui8KERxCwlx8B5vWvpXxqg","Hawthorne's NY Pizza & Bar","4100 Carmel Rd, Ste A","Charlotte","NC","28226",35.11706,-80.82539,3.5,70,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'loud'",NA,"True","2","True","True","{'romantic': False","'intimate': False","'touristy': False","'upscale': False","'divey': False","'classy': False","'trendy': False","'hipster': False","'casual': True}","True","u'free'","u'full_bar'","u'casual'","True","False","True",NA,NA,NA,"{'dj': False","'background_music': False","'no_music': False","'jukebox': False","'live': False","'video': False","'karaoke': False}","False"
"210",182115,"0k-WPC8TGbdSdl7qKHcRvg","Sushi Plus","1248 Beaumont Ave","Mont-Royal","QC","H3P",45.52175,-73.62455,3.5,51,1,"True",TRUE,NA,"{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'average'","True","True","2","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","True","u'free'","'beer_and_wine'","u'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",179344.1,"xYW9qSsgsfyzJOYoj1exKg","Pizza King & Video","103 N Main St","Saint Joseph","IL","61873",40.11162,-88.04193,3,6,0,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","False","u'quiet'",NA,"True","2","False",NA,"{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': False}","False",NA,"u'none'","u'casual'","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",37395,"DEeGnshpgUOIOjhq_dd5Ug","DOZO Izakaya","440 W Warner Rd, Ste 104","Tempe","AZ","85284",33.33505,-111.94457,4,267,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","'average'","True","True","2","True","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","True","u'no'","u'full_bar'","'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA
"213",179323,"1zIPHXKJGnzYraLEXQebig","The Charlotte Cafe","4127 Park Rd","Charlotte","NC","28209",35.17526,-80.84955,3,70,0,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': True","'breakfast': True}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","False","u'average'",NA,"True","2","True","True","{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': True}","True","'free'","'none'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",78991,"ndE42tcNzqjSEW_Ciz2BOw","Penn Avenue Fish Company","308 Forbes Ave","Pittsburgh","PA","15222",40.43981,-80.00053,4,113,0,"False",TRUE,NA,"{'garage': False","'street': True","'validated': False","'lot': False","'valet': False}","False","u'average'",NA,"True","2","False","True","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","True","u'no'","u'none'","u'casual'","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",9153.1,"rgG2k-8qHXuO4ZKhC1AmIA","La Sani Grill","2058 Ellesmere Road, Unit 3","Toronto","ON","M1H 2V6",43.77656,-79.23482,3,66,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': True","'lot': False","'valet': True}","True","u'average'",NA,"True","2","False","False","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","True","u'free'","u'none'","u'casual'","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",102395.1,"3IwCop28R1_L5jMv6AkL8Q","Jalisco Cantina","3460 E Sunset Rd, Ste D","Las Vegas","NV","89120",36.07225,-115.09903,4,237,0,"True",FALSE,NA,"{'valet': False","'garage': False","'street': False","'lot': True","'validated': False}","True","u'average'",NA,"True","2","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","True","u'free'","u'full_bar'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",43221,"PGLMjjHagSj9VnzXFhYuKA","Pita Grill","342-8338 18 Street SE","Calgary","AB","T2C 4E4",50.97793,-114.01424,4.5,37,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","u'average'",NA,"True","2","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","True","u'no'","u'none'","'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",184885.1,"QHH56JTPGjG3R20OJf0EFQ","Tim Hortons","750 Dundas Street W","Toronto","ON","M6J 3S3",43.65241,-79.40644,3.5,10,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': False","'brunch': False","'breakfast': True}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","True","u'loud'",NA,"True","1","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","True","u'free'","u'none'","u'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",89449,"KDt4BScvmJeGYUyh2dCCNg","Masa","722 85th Street SW, Suite 301","Calgary","AB","T3H 4C7",51.06544,-114.20831,4,10,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}",NA,NA,"u'quiet'",NA,"True","2","False",NA,NA,"True",NA,NA,"'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Japanese, Sushi Bars","11:30-22:0","11:30-22:0"
"220",62800.1,"JDwUNHYA_-FvxEMRvHniig","Taberna del Tequila","3800 E Sky Harbor Blvd","Phoenix","AZ","85034",33.43523,-111.99783,2,66,1,"False",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","False","'average'",NA,"True","2","False","False","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}","True",NA,"u'full_bar'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",40607.1,"H4GlIE6tSNYeuYKolcH_2w","Sakura Japanese Restaurant","3758 E Franklin Blvd","Gastonia","NC","28056",35.25967,-81.11267,3.5,47,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': True","'brunch': False","'breakfast': False}","None","False","u'quiet'","True","True","2","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","False","u'free'","u'full_bar'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",79951.1,"E5NLn9XVFeMrA8bTcPiQgw","Chuck's Roadhouse Bar And Grill","125 Pedersen Drive","Aurora","ON","L4G 0E3",44.0186,-79.4488,3,24,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'average'","True","True","2","True","True","{'touristy': False","'hipster': False","'romantic': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': True}","True","u'free'","u'full_bar'","'casual'","True","False",NA,NA,NA,NA,"{'dj': False","'background_music': False","'jukebox': False","'live': False","'video': False","'karaoke': False}","False","False","True"
"223",126979.1,"AXr-GJxC4JtjFsY2PoGBWQ","The Tangerine Cafe","10895 S Eastern Ave, Ste 100","Henderson","NV","89052",35.99378,-115.10158,4,114,0,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': True","'breakfast': True}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'quiet'","False","True","1","True","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","False","'free'","'none'","'casual'","True","False","True",NA,"False",NA,NA,NA,NA,NA,NA,"True",NA,NA
"224",95669.1,"sUzvletCYiIaZD_hbnNLEA","Taco Bell","100 E Broadway","Monona","WI","53716",43.0477,-89.3246,2.5,21,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': True}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","u'loud'",NA,"True","1","False","False","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}","False","u'free'","'none'","'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",141076,"pVJ1g_-Pbc4LkjMUUaLADw","International Bistro","10220 W McDowell Rd","Avondale","AZ","85392",33.46592,-112.28032,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sushi Bars, Persian/Iranian, American (New), Mexican, Restaurants","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30"
"226",186591,"OxAJy2-OnGmjBI7JmQF9PQ","Mama Mia Panaderia & Market","731 S Arizona Ave","Chandler","AZ","85225",33.29337,-111.84107,4.5,7,1,NA,NA,NA,"{'garage': False","'street': True","'validated': False","'lot': True","'valet': False}",NA,NA,NA,"True","1",NA,NA,NA,NA,NA,NA,NA,NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meat Shops, Specialty Food, Restaurants, Bakeries, Food","8:0-21:0","8:0-21:0","8:0-21:0"
"227",91040,"AMWMEXmwrODR1X2G3V9Q0A","Delgreco's Pizzeria","1216 Cochrans Mill Rd","Pittsburgh","PA","15236",40.31913,-79.98059,4,4,0,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Pizza",NA,NA,NA,NA,NA,NA,NA
"228",115000,"rqpwmVVNfeK6nR9ufhuolQ","Yummi's Burger & Shawarma","2020 Lawrence Avenue E","Toronto","ON","M1R 2Z1",43.74547,-79.29619,4,13,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,"True","2",NA,NA,"{'touristy': False","'hipster': False","'romantic': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}","True","'no'","u'none'","'casual'","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
